CustomerID,CustomerName,Region,SignupDate,TransactionID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y
C0076,Emily Roberts,South America,2024-02-11,T00957,P051,2024-02-21 4:21:27,3.0,195.48,65.16,ComfortLiving Desk Lamp,Home Decor,65.16
C0076,Emily Roberts,South America,2024-02-11,T00124,P058,2024-02-07 1:32:26,3.0,472.86,157.62,ActiveWear Textbook,Books,157.62
C0076,Emily Roberts,South America,2024-02-11,T00836,P019,2024-04-25 14:43:34,1.0,385.37,385.37,ComfortLiving Sweater,Clothing,385.37
C0077,Scott Sims,South America,2023-10-18,T00820,P100,2024-03-11 10:55:51,2.0,252.68,126.34,HomeSense Sweater,Clothing,126.34
C0077,Scott Sims,South America,2023-10-18,T00081,P081,2024-11-02 19:35:08,4.0,265.28,66.32,HomeSense Sweater,Clothing,66.32
C0077,Scott Sims,South America,2023-10-18,T00278,P097,2024-09-26 16:10:17,1.0,319.34,319.34,BookWorld Cookbook,Books,319.34
C0078,Julia Palmer,Asia,2024-11-13,T00809,P075,2024-12-09 11:44:44,2.0,995.52,497.76,TechPro Textbook,Books,497.76
C0079,Brian Murillo,North America,2022-02-02,T00741,P007,2024-02-22 15:13:43,2.0,840.3,420.15,SoundWave Cookbook,Books,420.15
C0079,Brian Murillo,North America,2022-02-02,T00530,P009,2024-05-02 0:31:22,2.0,650.02,325.01,BookWorld Wall Art,Home Decor,325.01
C0079,Brian Murillo,North America,2022-02-02,T00547,P093,2024-07-30 23:32:12,4.0,1219.76,304.94,TechPro Vase,Home Decor,304.94
C0079,Brian Murillo,North America,2022-02-02,T00192,P019,2024-03-28 4:39:16,4.0,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37
C0080,David Gonzalez,Asia,2024-02-07,T00857,P021,2024-03-12 15:48:24,3.0,1007.52,335.84,SoundWave Rug,Home Decor,335.84
C0081,Kimberly Turner,Europe,2024-02-24,T00869,P061,2023-12-30 15:29:12,2.0,313.92,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0081,Kimberly Turner,Europe,2024-02-24,T00156,P068,2024-11-08 18:02:09,1.0,447.23,447.23,TechPro Novel,Books,447.23
C0081,Kimberly Turner,Europe,2024-02-24,T00676,P092,2024-09-04 2:55:21,4.0,1556.8,389.2,BookWorld Running Shoes,Clothing,389.2
C0081,Kimberly Turner,Europe,2024-02-24,T00511,P030,2024-05-26 5:56:36,3.0,833.58,277.86,ActiveWear Cookbook,Books,277.86
C0081,Kimberly Turner,Europe,2024-02-24,T00388,P073,2024-04-11 1:44:41,1.0,26.99,26.99,ComfortLiving Laptop,Electronics,26.99
C0081,Kimberly Turner,Europe,2024-02-24,T00389,P006,2024-01-20 4:23:56,3.0,363.96,121.32,ActiveWear Rug,Home Decor,121.32
C0082,Aimee Taylor,South America,2022-05-13,T00323,P038,2024-09-22 7:51:55,4.0,588.88,147.22,TechPro Vase,Home Decor,147.22
C0082,Aimee Taylor,South America,2022-05-13,T00118,P068,2024-11-30 7:11:48,3.0,1341.69,447.23,TechPro Novel,Books,447.23
C0082,Aimee Taylor,South America,2022-05-13,T00577,P032,2024-10-19 0:46:52,2.0,977.26,488.63,BookWorld Cookbook,Books,488.63
C0082,Aimee Taylor,South America,2022-05-13,T00111,P081,2024-09-16 22:57:51,4.0,265.28,66.32,HomeSense Sweater,Clothing,66.32
C0082,Aimee Taylor,South America,2022-05-13,T00541,P029,2024-07-25 15:20:14,2.0,867.28,433.64,TechPro Headphones,Electronics,433.64
C0082,Aimee Taylor,South America,2022-05-13,T00375,P019,2024-10-05 2:02:48,4.0,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37
C0082,Aimee Taylor,South America,2022-05-13,T00928,P075,2024-09-06 18:39:07,4.0,1991.04,497.76,TechPro Textbook,Books,497.76
C0083,Christina Stark,South America,2022-04-07,T00768,P060,2024-12-17 13:01:28,1.0,155.65,155.65,HomeSense T-Shirt,Clothing,155.65
C0083,Christina Stark,South America,2022-04-07,T00581,P054,2024-11-13 4:56:27,2.0,114.6,57.3,SoundWave Cookbook,Books,57.3
C0083,Christina Stark,South America,2022-04-07,T00469,P036,2024-04-14 12:03:56,1.0,372.55,372.55,BookWorld Jacket,Clothing,372.55
C0084,Belinda Garner,Asia,2024-09-17,T00144,P013,2024-01-24 9:21:15,1.0,114.2,114.2,BookWorld Smartwatch,Electronics,114.2
C0084,Belinda Garner,Asia,2024-09-17,T00697,P013,2024-10-16 6:10:29,3.0,342.6,114.2,BookWorld Smartwatch,Electronics,114.2
C0084,Belinda Garner,Asia,2024-09-17,T00038,P058,2024-09-05 8:46:22,2.0,315.24,157.62,ActiveWear Textbook,Books,157.62
C0084,Belinda Garner,Asia,2024-09-17,T00871,P027,2024-03-12 11:15:01,4.0,916.24,229.06,SoundWave Headphones,Electronics,229.06
C0084,Belinda Garner,Asia,2024-09-17,T00973,P042,2024-07-12 22:15:21,3.0,1138.32,379.44,ActiveWear Headphones,Electronics,379.44
C0084,Belinda Garner,Asia,2024-09-17,T00110,P065,2024-08-13 10:30:05,2.0,855.22,427.61,BookWorld Sweater,Clothing,427.61
C0084,Belinda Garner,Asia,2024-09-17,T00790,P043,2024-08-13 23:52:47,1.0,404.4,404.4,SoundWave Novel,Books,404.4
C0084,Belinda Garner,Asia,2024-09-17,T00122,P035,2024-09-12 13:59:35,2.0,61.18,30.59,ActiveWear T-Shirt,Clothing,30.59
C0084,Belinda Garner,Asia,2024-09-17,T00611,P008,2024-12-16 14:32:21,2.0,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85
C0085,Richard Brown,South America,2024-09-22,T00328,P050,2024-09-04 11:39:30,3.0,1312.95,437.65,ActiveWear Smartwatch,Electronics,437.65
C0085,Richard Brown,South America,2024-09-22,T00303,P030,2024-10-11 20:08:31,1.0,277.86,277.86,ActiveWear Cookbook,Books,277.86
C0085,Richard Brown,South America,2024-09-22,T00054,P021,2024-02-05 7:45:31,3.0,1007.52,335.84,SoundWave Rug,Home Decor,335.84
C0086,Stephanie Peterson,Europe,2022-09-18,T00875,P087,2024-09-26 23:20:59,2.0,580.34,290.17,TechPro Running Shoes,Clothing,290.17
C0086,Stephanie Peterson,Europe,2022-09-18,T00009,P095,2024-04-06 3:41:22,4.0,909.04,227.26,BookWorld Cookware Set,Home Decor,227.26
C0086,Stephanie Peterson,Europe,2022-09-18,T00873,P054,2024-08-02 11:13:00,4.0,229.2,57.3,SoundWave Cookbook,Books,57.3
C0086,Stephanie Peterson,Europe,2022-09-18,T00292,P010,2024-12-26 2:30:22,2.0,700.26,350.13,ComfortLiving Smartwatch,Electronics,350.13
C0086,Stephanie Peterson,Europe,2022-09-18,T00807,P021,2024-10-23 17:24:22,1.0,335.84,335.84,SoundWave Rug,Home Decor,335.84
C0087,Travis Campbell,South America,2024-04-11,T00272,P067,2024-03-26 22:55:37,2.0,601.36,300.68,ComfortLiving Bluetooth Speaker,Electronics,300.68
C0087,Travis Campbell,South America,2024-04-11,T00017,P057,2024-05-09 3:52:43,4.0,958.8,239.7,ActiveWear Smartphone,Electronics,239.7
C0087,Travis Campbell,South America,2024-04-11,T00105,P049,2024-02-12 8:14:34,3.0,443.85,147.95,TechPro Textbook,Books,147.95
C0087,Travis Campbell,South America,2024-04-11,T00640,P062,2024-09-13 23:20:18,3.0,1122.48,374.16,HomeSense Novel,Books,374.16
C0087,Travis Campbell,South America,2024-04-11,T00938,P030,2024-02-21 18:51:05,3.0,833.58,277.86,ActiveWear Cookbook,Books,277.86
C0087,Travis Campbell,South America,2024-04-11,T00295,P059,2024-07-22 9:54:09,3.0,909.6,303.2,SoundWave Jeans,Clothing,303.2
C0087,Travis Campbell,South America,2024-04-11,T00554,P029,2024-04-13 20:04:25,4.0,1734.56,433.64,TechPro Headphones,Electronics,433.64
C0088,Carlos Murray,Asia,2023-05-14,T00063,P034,2024-06-19 7:16:55,2.0,434.1,217.05,HomeSense T-Shirt,Clothing,217.05
C0088,Carlos Murray,Asia,2023-05-14,T00068,P010,2024-09-22 23:11:50,3.0,1050.39,350.13,ComfortLiving Smartwatch,Electronics,350.13
C0088,Carlos Murray,Asia,2023-05-14,T00555,P039,2024-12-15 4:43:29,1.0,430.59,430.59,TechPro Smartwatch,Electronics,430.59
C0088,Carlos Murray,Asia,2023-05-14,T00872,P055,2024-06-02 13:27:11,1.0,128.53,128.53,BookWorld Biography,Books,128.53
C0088,Carlos Murray,Asia,2023-05-14,T00246,P035,2024-12-05 1:12:30,3.0,91.77,30.59,ActiveWear T-Shirt,Clothing,30.59
C0089,Paul Carter,Europe,2024-04-02,T00839,P074,2024-12-03 21:30:15,3.0,886.74,295.58,SoundWave Desk Lamp,Home Decor,295.58
C0089,Paul Carter,Europe,2024-04-02,T00908,P079,2024-02-12 15:27:25,4.0,1669.48,417.37,ActiveWear Rug,Home Decor,417.37
C0090,Charles Hamilton,Asia,2023-10-17,T00098,P070,2024-08-28 2:11:58,3.0,146.07,48.69,HomeSense T-Shirt,Clothing,48.69
C0090,Charles Hamilton,Asia,2023-10-17,T00052,P085,2024-02-25 18:56:28,3.0,1249.05,416.35,BookWorld Biography,Books,416.35
C0090,Charles Hamilton,Asia,2023-10-17,T00834,P061,2024-05-16 1:56:32,3.0,470.88,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0090,Charles Hamilton,Asia,2023-10-17,T00695,P042,2024-09-11 19:59:24,3.0,1138.32,379.44,ActiveWear Headphones,Electronics,379.44
C0090,Charles Hamilton,Asia,2023-10-17,T00760,P063,2024-01-03 18:25:39,1.0,33.59,33.59,TechPro Novel,Books,33.59
C0090,Charles Hamilton,Asia,2023-10-17,T00745,P079,2024-06-22 14:35:43,2.0,834.74,417.37,ActiveWear Rug,Home Decor,417.37
C0090,Charles Hamilton,Asia,2023-10-17,T00920,P077,2024-04-26 11:22:42,1.0,265.51,265.51,ActiveWear Smartwatch,Electronics,265.51
C0091,Lisa Kirk,South America,2023-03-16,T00012,P041,2024-03-29 1:28:17,4.0,1825.12,456.28,ComfortLiving Smartphone,Electronics,456.28
C0091,Lisa Kirk,South America,2023-03-16,T00919,P013,2024-03-10 12:56:52,3.0,342.6,114.2,BookWorld Smartwatch,Electronics,114.2
C0091,Lisa Kirk,South America,2023-03-16,T00103,P081,2024-08-13 3:22:31,4.0,265.28,66.32,HomeSense Sweater,Clothing,66.32
C0091,Lisa Kirk,South America,2023-03-16,T00891,P004,2024-07-24 23:11:16,4.0,382.76,95.69,BookWorld Rug,Home Decor,95.69
C0091,Lisa Kirk,South America,2023-03-16,T00338,P026,2024-05-28 17:40:20,2.0,128.76,64.38,SoundWave Bluetooth Speaker,Electronics,64.38
C0091,Lisa Kirk,South America,2023-03-16,T00927,P026,2024-04-22 18:28:54,3.0,193.14,64.38,SoundWave Bluetooth Speaker,Electronics,64.38
C0092,Jacqueline Zamora,Asia,2024-05-29,T00002,P034,2024-12-16 3:31:07,2.0,434.1,217.05,HomeSense T-Shirt,Clothing,217.05
C0092,Jacqueline Zamora,Asia,2024-05-29,T00703,P057,2024-02-04 0:31:54,3.0,719.1,239.7,ActiveWear Smartphone,Electronics,239.7
C0092,Jacqueline Zamora,Asia,2024-05-29,T00312,P036,2024-01-27 16:35:59,1.0,372.55,372.55,BookWorld Jacket,Clothing,372.55
C0092,Jacqueline Zamora,Asia,2024-05-29,T00376,P036,2024-10-21 4:58:32,4.0,1490.2,372.55,BookWorld Jacket,Clothing,372.55
C0093,Nancy Walker,Asia,2024-07-13,T00405,P060,2024-08-02 21:41:32,2.0,311.3,155.65,HomeSense T-Shirt,Clothing,155.65
C0093,Nancy Walker,Asia,2024-07-13,T00814,P038,2024-09-08 16:26:03,1.0,147.22,147.22,TechPro Vase,Home Decor,147.22
C0093,Nancy Walker,Asia,2024-07-13,T00896,P086,2024-03-26 18:01:53,1.0,440.7,440.7,SoundWave Novel,Books,440.7
C0093,Nancy Walker,Asia,2024-07-13,T00031,P076,2024-08-31 18:20:26,3.0,1287.87,429.29,ActiveWear Jeans,Clothing,429.29
C0093,Nancy Walker,Asia,2024-07-13,T00149,P076,2024-07-13 13:50:21,4.0,1717.16,429.29,ActiveWear Jeans,Clothing,429.29
C0093,Nancy Walker,Asia,2024-07-13,T00925,P036,2024-04-04 3:50:45,1.0,372.55,372.55,BookWorld Jacket,Clothing,372.55
C0093,Nancy Walker,Asia,2024-07-13,T00874,P082,2024-09-12 4:48:36,3.0,167.97,55.99,ComfortLiving Rug,Home Decor,55.99
C0093,Nancy Walker,Asia,2024-07-13,T00909,P012,2024-01-01 14:29:52,2.0,319.2,159.6,ComfortLiving Headphones,Electronics,159.6
C0093,Nancy Walker,Asia,2024-07-13,T00549,P077,2024-09-16 2:11:37,2.0,531.02,265.51,ActiveWear Smartwatch,Electronics,265.51
C0094,Emily Trevino,North America,2023-09-16,T00914,P003,2024-03-10 12:10:40,2.0,88.24,44.12,ComfortLiving Biography,Books,44.12
C0094,Emily Trevino,North America,2023-09-16,T00153,P089,2024-11-05 7:32:47,3.0,662.73,220.91,HomeSense Bluetooth Speaker,Electronics,220.91
C0094,Emily Trevino,North America,2023-09-16,T00609,P066,2024-03-19 1:04:53,1.0,337.22,337.22,SoundWave Textbook,Books,337.22
C0094,Emily Trevino,North America,2023-09-16,T00865,P014,2024-04-28 10:46:07,3.0,78.78,26.26,ActiveWear Jacket,Clothing,26.26
C0095,William Walker,South America,2023-03-04,T00774,P056,2024-01-07 14:19:49,2.0,32.16,16.08,SoundWave Smartwatch,Electronics,16.08
C0095,William Walker,South America,2023-03-04,T00823,P079,2024-09-30 10:45:06,3.0,1252.11,417.37,ActiveWear Rug,Home Decor,417.37
C0096,Benjamin Mcclure,South America,2022-11-18,T00362,P050,2024-01-31 7:07:22,2.0,875.3,437.65,ActiveWear Smartwatch,Electronics,437.65
C0096,Benjamin Mcclure,South America,2022-11-18,T00864,P025,2024-08-22 5:45:56,4.0,1138.48,284.62,ActiveWear Cookware Set,Home Decor,284.62
C0096,Benjamin Mcclure,South America,2022-11-18,T00391,P039,2024-08-02 9:54:08,4.0,1722.36,430.59,TechPro Smartwatch,Electronics,430.59
C0096,Benjamin Mcclure,South America,2022-11-18,T00751,P088,2024-03-11 17:07:12,2.0,527.1,263.55,SoundWave Headphones,Electronics,263.55
C0096,Benjamin Mcclure,South America,2022-11-18,T00552,P064,2024-12-11 17:46:24,4.0,1809.68,452.42,HomeSense Running Shoes,Clothing,452.42
C0097,Tina Ford,Asia,2023-12-18,T00051,P022,2024-03-23 5:58:54,1.0,137.54,137.54,HomeSense Wall Art,Home Decor,137.54
C0098,Laura Gilbert,North America,2024-10-21,T00340,P092,2024-07-02 5:35:21,2.0,778.4,389.2,BookWorld Running Shoes,Clothing,389.2
C0098,Laura Gilbert,North America,2024-10-21,T00542,P050,2024-04-17 0:48:43,1.0,437.65,437.65,ActiveWear Smartwatch,Electronics,437.65
C0098,Laura Gilbert,North America,2024-10-21,T00739,P027,2024-04-26 7:31:56,2.0,458.12,229.06,SoundWave Headphones,Electronics,229.06
C0098,Laura Gilbert,North America,2024-10-21,T00186,P078,2024-04-02 7:44:01,1.0,41.18,41.18,HomeSense Rug,Home Decor,41.18
C0098,Laura Gilbert,North America,2024-10-21,T00299,P021,2024-08-27 22:57:39,1.0,335.84,335.84,SoundWave Rug,Home Decor,335.84
C0098,Laura Gilbert,North America,2024-10-21,T00948,P059,2024-01-20 12:30:32,2.0,606.4,303.2,SoundWave Jeans,Clothing,303.2
C0098,Laura Gilbert,North America,2024-10-21,T00853,P063,2024-12-23 18:36:04,4.0,134.36,33.59,TechPro Novel,Books,33.59
C0098,Laura Gilbert,North America,2024-10-21,T00318,P046,2024-01-09 16:35:54,1.0,366.07,366.07,BookWorld Sweater,Clothing,366.07
C0099,Rodney Eaton,South America,2023-01-29,T00829,P085,2024-12-23 18:22:03,4.0,1665.4,416.35,BookWorld Biography,Books,416.35
C0099,Rodney Eaton,South America,2023-01-29,T00033,P036,2024-12-17 22:52:47,2.0,745.1,372.55,BookWorld Jacket,Clothing,372.55
C0099,Rodney Eaton,South America,2023-01-29,T00322,P048,2024-02-17 4:23:02,3.0,1249.2,416.4,TechPro Cookbook,Books,416.4
C0099,Rodney Eaton,South America,2023-01-29,T00460,P052,2024-05-02 0:25:40,2.0,709.62,354.81,SoundWave Jacket,Clothing,354.81
C0099,Rodney Eaton,South America,2023-01-29,T00956,P035,2024-05-28 1:25:36,1.0,30.59,30.59,ActiveWear T-Shirt,Clothing,30.59
C0099,Rodney Eaton,South America,2023-01-29,T00916,P056,2024-11-10 19:32:15,4.0,64.32,16.08,SoundWave Smartwatch,Electronics,16.08
C0099,Rodney Eaton,South America,2023-01-29,T00177,P005,2024-06-14 8:41:48,3.0,1287.93,429.31,TechPro T-Shirt,Clothing,429.31
C0099,Rodney Eaton,South America,2023-01-29,T00621,P045,2024-04-19 5:04:38,2.0,963.56,481.78,SoundWave T-Shirt,Clothing,481.78
C0100,Clinton Gomez,Europe,2023-03-16,T00202,P084,2024-01-31 14:10:21,1.0,337.91,337.91,ActiveWear Wall Art,Home Decor,337.91
C0100,Clinton Gomez,Europe,2023-03-16,T00638,P059,2024-04-27 5:29:48,3.0,909.6,303.2,SoundWave Jeans,Clothing,303.2
C0100,Clinton Gomez,Europe,2023-03-16,T00677,P009,2024-03-05 23:39:40,4.0,1300.04,325.01,BookWorld Wall Art,Home Decor,325.01
C0100,Clinton Gomez,Europe,2023-03-16,T00657,P048,2024-08-04 15:35:01,1.0,416.4,416.4,TechPro Cookbook,Books,416.4
C0100,Clinton Gomez,Europe,2023-03-16,T00629,P093,2024-04-06 10:30:48,1.0,304.94,304.94,TechPro Vase,Home Decor,304.94
C0100,Clinton Gomez,Europe,2023-03-16,T00576,P029,2024-09-04 20:49:41,4.0,1734.56,433.64,TechPro Headphones,Electronics,433.64
C0101,Kelsey Roberts,Asia,2023-09-30,T00270,P034,2024-11-07 2:48:08,3.0,651.15,217.05,HomeSense T-Shirt,Clothing,217.05
C0101,Kelsey Roberts,Asia,2023-09-30,T00881,P041,2024-08-19 4:22:17,3.0,1368.84,456.28,ComfortLiving Smartphone,Electronics,456.28
C0101,Kelsey Roberts,Asia,2023-09-30,T00163,P007,2024-03-13 22:33:34,4.0,1680.6,420.15,SoundWave Cookbook,Books,420.15
C0101,Kelsey Roberts,Asia,2023-09-30,T00600,P003,2024-01-02 11:26:51,3.0,132.36,44.12,ComfortLiving Biography,Books,44.12
C0101,Kelsey Roberts,Asia,2023-09-30,T00616,P036,2024-12-07 12:23:24,2.0,745.1,372.55,BookWorld Jacket,Clothing,372.55
C0101,Kelsey Roberts,Asia,2023-09-30,T00838,P066,2024-07-24 17:40:37,1.0,337.22,337.22,SoundWave Textbook,Books,337.22
C0101,Kelsey Roberts,Asia,2023-09-30,T00333,P015,2024-12-28 11:00:00,3.0,476.79,158.93,HomeSense Headphones,Electronics,158.93
C0101,Kelsey Roberts,Asia,2023-09-30,T00893,P015,2024-03-24 16:37:25,1.0,158.93,158.93,HomeSense Headphones,Electronics,158.93
C0102,Michael Atkinson,South America,2022-09-16,T00684,P087,2024-07-17 7:26:30,1.0,290.17,290.17,TechPro Running Shoes,Clothing,290.17
C0102,Michael Atkinson,South America,2022-09-16,T00458,P061,2024-06-25 22:40:29,1.0,156.96,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0102,Michael Atkinson,South America,2022-09-16,T00365,P058,2024-04-09 18:48:11,4.0,630.48,157.62,ActiveWear Textbook,Books,157.62
C0102,Michael Atkinson,South America,2022-09-16,T00471,P058,2024-01-12 17:34:27,4.0,630.48,157.62,ActiveWear Textbook,Books,157.62
C0102,Michael Atkinson,South America,2022-09-16,T00480,P039,2024-08-02 3:34:50,3.0,1291.77,430.59,TechPro Smartwatch,Electronics,430.59
C0102,Michael Atkinson,South America,2022-09-16,T00673,P029,2024-09-01 21:40:35,3.0,1300.92,433.64,TechPro Headphones,Electronics,433.64
C0102,Michael Atkinson,South America,2022-09-16,T00843,P020,2024-08-08 19:49:54,2.0,792.68,396.34,ActiveWear Jacket,Clothing,396.34
C0102,Michael Atkinson,South America,2022-09-16,T00780,P002,2024-02-14 14:25:57,3.0,1038.9,346.3,ActiveWear Smartwatch,Electronics,346.3
C0103,Jennifer Munoz,Europe,2022-05-15,T00982,P034,2024-07-17 3:25:18,1.0,217.05,217.05,HomeSense T-Shirt,Clothing,217.05
C0103,Jennifer Munoz,Europe,2022-05-15,T00309,P007,2024-08-28 5:03:00,2.0,840.3,420.15,SoundWave Cookbook,Books,420.15
C0103,Jennifer Munoz,Europe,2022-05-15,T00618,P092,2024-03-04 4:39:40,1.0,389.2,389.2,BookWorld Running Shoes,Clothing,389.2
C0103,Jennifer Munoz,Europe,2022-05-15,T00099,P006,2024-09-30 23:30:02,1.0,121.32,121.32,ActiveWear Rug,Home Decor,121.32
C0103,Jennifer Munoz,Europe,2022-05-15,T00918,P094,2024-08-20 2:24:47,2.0,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34
C0104,Laura Bennett,South America,2022-02-10,T00450,P068,2024-08-23 2:14:14,1.0,447.23,447.23,TechPro Novel,Books,447.23
C0104,Laura Bennett,South America,2022-02-10,T00886,P022,2024-10-28 14:36:09,3.0,412.62,137.54,HomeSense Wall Art,Home Decor,137.54
C0104,Laura Bennett,South America,2022-02-10,T00702,P059,2024-05-20 13:15:04,4.0,1212.8,303.2,SoundWave Jeans,Clothing,303.2
C0104,Laura Bennett,South America,2022-02-10,T00735,P096,2024-11-04 7:25:57,4.0,1229.88,307.47,SoundWave Headphones,Electronics,307.47
C0104,Laura Bennett,South America,2022-02-10,T00324,P017,2024-08-11 7:01:49,1.0,469.77,469.77,ActiveWear Textbook,Books,469.77
C0104,Laura Bennett,South America,2022-02-10,T00772,P006,2024-06-16 21:51:16,2.0,242.64,121.32,ActiveWear Rug,Home Decor,121.32
C0104,Laura Bennett,South America,2022-02-10,T00196,P094,2024-07-11 17:39:59,2.0,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34
C0104,Laura Bennett,South America,2022-02-10,T00746,P079,2024-07-19 14:35:31,4.0,1669.48,417.37,ActiveWear Rug,Home Decor,417.37
C0105,Ryan Hampton,Europe,2024-11-11,T00014,P060,2024-08-05 7:35:43,1.0,155.65,155.65,HomeSense T-Shirt,Clothing,155.65
C0105,Ryan Hampton,Europe,2024-11-11,T00942,P016,2024-06-19 6:55:10,4.0,1320.2,330.05,ActiveWear Running Shoes,Clothing,330.05
C0105,Ryan Hampton,Europe,2024-11-11,T00792,P031,2024-01-11 6:02:11,1.0,196.4,196.4,SoundWave Headphones,Electronics,196.4
C0105,Ryan Hampton,Europe,2024-11-11,T00545,P001,2024-06-24 10:10:17,2.0,338.6,169.3,ActiveWear Biography,Books,169.3
C0105,Ryan Hampton,Europe,2024-11-11,T00132,P029,2024-09-03 19:50:06,4.0,1734.56,433.64,TechPro Headphones,Electronics,433.64
C0105,Ryan Hampton,Europe,2024-11-11,T00624,P077,2024-08-03 23:04:47,4.0,1062.04,265.51,ActiveWear Smartwatch,Electronics,265.51
C0106,Amanda Mcguire,Asia,2022-09-22,T00762,P070,2024-11-01 9:20:07,4.0,194.76,48.69,HomeSense T-Shirt,Clothing,48.69
C0106,Amanda Mcguire,Asia,2022-09-22,T00862,P084,2024-05-06 7:02:05,2.0,675.82,337.91,ActiveWear Wall Art,Home Decor,337.91
C0106,Amanda Mcguire,Asia,2022-09-22,T00028,P047,2024-11-27 5:40:32,2.0,318.66,159.33,ComfortLiving Cookware Set,Home Decor,159.33
C0106,Amanda Mcguire,Asia,2022-09-22,T00058,P031,2024-09-18 9:38:21,2.0,392.8,196.4,SoundWave Headphones,Electronics,196.4
C0106,Amanda Mcguire,Asia,2022-09-22,T00972,P064,2024-11-01 6:54:57,3.0,1357.26,452.42,HomeSense Running Shoes,Clothing,452.42
C0107,Dana Cantrell,South America,2023-02-07,T00059,P042,2024-06-29 13:17:07,1.0,379.44,379.44,ActiveWear Headphones,Electronics,379.44
C0107,Dana Cantrell,South America,2023-02-07,T00569,P065,2024-10-22 12:54:23,3.0,1282.83,427.61,BookWorld Sweater,Clothing,427.61
C0107,Dana Cantrell,South America,2023-02-07,T00255,P055,2024-02-27 16:51:17,4.0,514.12,128.53,BookWorld Biography,Books,128.53
C0107,Dana Cantrell,South America,2023-02-07,T00174,P012,2024-02-21 23:48:42,1.0,159.6,159.6,ComfortLiving Headphones,Electronics,159.6
C0107,Dana Cantrell,South America,2023-02-07,T00855,P005,2024-08-16 19:51:40,3.0,1287.93,429.31,TechPro T-Shirt,Clothing,429.31
C0108,David Davis,South America,2022-09-28,T00087,P070,2024-02-16 19:58:26,1.0,48.69,48.69,HomeSense T-Shirt,Clothing,48.69
C0108,David Davis,South America,2022-09-28,T00898,P081,2024-07-26 21:44:47,1.0,66.32,66.32,HomeSense Sweater,Clothing,66.32
C0108,David Davis,South America,2022-09-28,T00848,P011,2024-09-25 1:50:13,2.0,522.4,261.2,SoundWave Desk Lamp,Home Decor,261.2
C0108,David Davis,South America,2022-09-28,T00360,P075,2024-05-29 17:04:29,3.0,1493.28,497.76,TechPro Textbook,Books,497.76
C0108,David Davis,South America,2022-09-28,T00185,P028,2024-03-07 3:54:06,4.0,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58
C0108,David Davis,South America,2022-09-28,T00817,P024,2024-10-02 22:07:40,2.0,677.32,338.66,SoundWave Cookbook,Books,338.66
C0108,David Davis,South America,2022-09-28,T00603,P046,2024-05-15 16:06:03,3.0,1098.21,366.07,BookWorld Sweater,Clothing,366.07
C0109,Abigail Jones,North America,2022-05-09,T00093,P034,2024-08-11 4:10:13,4.0,868.2,217.05,HomeSense T-Shirt,Clothing,217.05
C0109,Abigail Jones,North America,2022-05-09,T00961,P095,2024-11-02 1:55:05,3.0,681.78,227.26,BookWorld Cookware Set,Home Decor,227.26
C0109,Abigail Jones,North America,2022-05-09,T00032,P038,2024-11-07 1:47:33,4.0,588.88,147.22,TechPro Vase,Home Decor,147.22
C0109,Abigail Jones,North America,2022-05-09,T00381,P003,2024-08-16 19:39:33,4.0,176.48,44.12,ComfortLiving Biography,Books,44.12
C0109,Abigail Jones,North America,2022-05-09,T00283,P100,2024-07-16 14:50:07,4.0,505.36,126.34,HomeSense Sweater,Clothing,126.34
C0109,Abigail Jones,North America,2022-05-09,T00301,P100,2024-07-13 8:15:45,2.0,252.68,126.34,HomeSense Sweater,Clothing,126.34
C0109,Abigail Jones,North America,2022-05-09,T00291,P089,2024-01-27 6:14:19,2.0,441.82,220.91,HomeSense Bluetooth Speaker,Electronics,220.91
C0109,Abigail Jones,North America,2022-05-09,T00639,P055,2024-03-12 3:33:00,3.0,385.59,128.53,BookWorld Biography,Books,128.53
C0109,Abigail Jones,North America,2022-05-09,T00935,P029,2024-09-21 9:44:39,1.0,433.64,433.64,TechPro Headphones,Electronics,433.64
C0109,Abigail Jones,North America,2022-05-09,T00976,P019,2024-08-07 1:34:06,2.0,770.74,385.37,ComfortLiving Sweater,Clothing,385.37
C0109,Abigail Jones,North America,2022-05-09,T00241,P071,2024-07-08 16:06:55,3.0,382.08,127.36,TechPro T-Shirt,Clothing,127.36
C0110,Elizabeth Wells,Asia,2024-09-21,T00527,P028,2024-01-02 19:11:34,4.0,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58
C0111,Roger David,Europe,2024-11-13,T00726,P038,2024-12-12 18:56:02,1.0,147.22,147.22,TechPro Vase,Home Decor,147.22
C0111,Roger David,Europe,2024-11-13,T00991,P003,2024-01-26 22:34:43,3.0,132.36,44.12,ComfortLiving Biography,Books,44.12
